bvc:803c2cdd-7d07-462e-9f9d-0ee818717b4c,alum tawed leather,,,,"Treating hides or skins with alum to produce a material with the properties of leather as long as the alum is present; differentiated from ""tanning"" because the process is reversible by washing."
bvc:b4fbacb4-d653-4dc6-b287-726ac4692376,animal glue,,,,A low-molecular-weight adhesive made from a solution of degraded or denatured collagen in water. The protein content in animal glue is less pure and darker in color than gelatin.
bvc:05daa45e-9219-4219-9053-24a7d1287467,bleached beeswax,,,,"Beeswax, usually dark in color, that is treated by exposure to light and air or with chemicals to remove the color. For beeswax not treated for color uniformity, use ""unbleached beeswax."""
bvc:89ff4c9d-d2cb-412e-b156-8df74cda8432,braid,,,,"A narrow trimming made by a variety of techniques such as tablet weaving or braiding. It comes in a variety of fibers and weights, but is heavier than ribbon and flatter than cord."
bvc:8165c584-bcf0-45c5-a171-c1f527b79336,buffered water,,,,"Refers to the use of a buffering agent to stabilize acidity or alkalinity. In the context of conservation, this action is often applied to prevent damage due to acidity."
bvc:6177d6bf-c8fa-41b6-b717-75cb6c747fd2,calfskin,,,,"The skin of a calf, with or without hair left on, prepared for any of various uses such as leather or as parchment."
bvc:076437b8-0325-409b-b7b5-256818382d55,cord,,,,"Long, slender, flexible, roughly cylindrical construction of fibrous material, usually made of several strands twisted together. Cord is typically made from a type of bast fiber such as cotton, jute, flax, ramie, hemp, sisal, olona, gravata, agel, widuri, caraguata, or others."
bvc:fe76407c-168a-4527-aaca-5790ea4ac818,cotton,,,,Textile made from cotton fiber.
bvc:3ecee74f-1ddc-4653-a972-1e1c316f1175,deionised water,,,,Water from which dissolved ions have been removed by passing the water through cationic and anionic ion exchange.
bvc:43de7964-817b-43b1-8008-92bfd568cca4,EVA,,,,"A thermoplastic copolymer used to improve adhesion properties of hot-melt and pressure sensitive adhesives, and for conversion coatings."
bvc:fcd7338f-4b1b-4876-89e9-86055ff453d0,fish swim bladder,,,,"Prepared membrane of the swim bladder of fish, usually sturgeon. Used for the repair of parchment."
bvc:fcd7338f-4b1b-4876-89e9-86055ff453d0,fish swim bladder,,,,"Prepared membrane of the swim bladder of fish, usually sturgeon. Used for the repair of parchment."
bvc:0f58dfff-0aa7-4712-a60b-5bd161742124,gel,,,,Semirigid colloidal system of a liquid in a solid.
bvc:1888fa9e-2aac-47be-9fc4-8e49dba0bf1a,gelatine,,,,"A water-soluble, tasteless colloidal form of processed collagen obtained from bones, hooves or skins and used as a dispersing agent, sizing medium, adhesive, or coating for photographic films, and stabilizer for foodstuffs and pharmaceutical preparations. Is high in molecular weight after processing, as opposed to more vigorously processed collagen which results in animal glue."
bvc:d6105cee-6db6-4408-9ec3-07e16fa5c0db,goatskin,,,,The skin of a goat; often tanned as a leather and used in the book and garment trades.
bvc:c9b8eede-89d8-449d-8bf1-7faedfeb3daf,goldbeater's skin,,,,Prepared outside membrane of the large intestine of cattle used primarily to separate individual gold leaves during the final stages of preparing gold leaf. Occasionally used for the repair of skin artifacts and as the moisture-sensitive element in hygrometers.
bvc:5ae8d787-7545-4243-8ce4-93aef92f4241,handmade paper,,,,Paper made without the use of industrial machinery. Paper of this type is often provided with a watermark and frequently exhibits a rough or deckled edge as a by-product of its manufacture.
bvc:c72cd5af-4638-4043-8703-45be491fdf10,IMS,,,,Ethyl alcohol which has been rendered unfit for drinking; used as a diluent and cleaner.
bvc:d4b462b5-3a5a-4a0a-bdfa-00f8ac7000df,isopropanol,,,,"Common liquid secondary alcohol, and the first commercial synthetic alcohol. Synthesized by the hydration of propylene. Frequently used as an antiseptic, and in cosmetics. In industry it is used as a solvent and to produce acetone."
bvc:9990c6ba-935e-4f82-8fb1-658eb3cb7620,Japanese paper,,,,"Refers to various types of handmade paper, particularly strong, handmade paper composed of long bast fibers derived from the paper mulberry (Broussonetia papyrifera), the gampi (Wikstroemia canascens) and the mitsumata (Edgeworthia papyrifera). Thin, translucent sheets of Japanese paper are often used as a reinforcing paper and hinges because of their strength, flexibility, and permanence. Specifically for paperlike material made from the pith of the rice paper tree, use ""rice paper."""
bvc:1ed00e7f-6900-40c7-8f8a-ab7c197b9b23,leather dressing,,,,Made in house at the Bodleian to the following recipe:
bvc:53116859-2db2-4a1d-96bd-efb998a36714,linen,,,,General name for textile woven from the spun fiber of the flax plant.
bvc:361e9288-f4cc-4bff-a97e-512aab091013,Melinex,,,,Melinex is the trademarked name for one in a series of clear polyethylene terephthalate (PET) polyester films produced by DuPont.
bvc:8649df1d-c2fe-4cdb-a01a-bf50d6fb3a1e,methyl cellulose,,,,"Refers to any methylated derivative of cellulose. Methyl cellulose is a white powder that swells in water and is used as a substitute for natural gums, functioning in various commercial contexts as emulsifying, thickening, or sizing agent, lubricant, and suspension aid. In textile and paper conservation, it is used as an adhesive and as a poulticing material for removal of stains."
bvc:2e29cec0-dda1-4c9f-9daf-1e6cacf9d1de,parchment,,,,"Translucent or opaque material made from calf, sheep, or goat skin which has been limed, dehaired, scraped, and dried under tension to produce a thin, strong material for writing, bookbinding, or other uses. For finer quality calf parchment, use ""vellum."" The terms parchment and vellum sometimes have been and still are both confused and used interchangeably."
bvc:0a2681af-c6a4-4400-a025-b59536f39c29,PVA,,,,"A thermoplastic resin that is soluble or swells in water and can become insoluble in time through crosslinking; used chiefly for emulsifier, adhesive, and film resistant to solvent and abrasion, and in making molded and extruded products, and polyvinyl acetal."
bvc:95078233-341f-438a-afcd-bbc6518c0623,rabbit skin glue,,,,Hide glue made from rabbits. Used as an adhesive to repair split or broken wood boards.
bvc:1b852865-db93-4805-b8d1-fb9d99e22a92,Renaissance micro-crystalline wax,,,,"[Picreator Renaissance Products] A brand name for a Microcrystalline wax polish. Renaissance wax is composed of a mixture of Cosmolloid 80 hard and BASF A waxes. It has been used to clean and polish Wood, metals, ceramics, Ivory, Marble, and Leather."
bvc:2597c966-1d84-429a-85f2-2baebc2fbf59,RO water,,,,Movement of molecules of a liquid through a semipermeable membrane from a region of high solute concentration into a less concentrated field; a reversal of normal flow that occurs when hydrostatic pressure exceeds the osmotic pressure.
bvc:b455e9e7-2e0c-43ed-9c10-64dc2cb1c723,SC6000 wax emulsion,,,,"SC6000 is a blend of waxes and an acrylic resin emulsified in aqueous isopropyl alcohol. It was originally developed as a surface coating for commercial shoe leathers. Its use as part of a system for treating bookbinding leathers was first proposed in the early 1980s. Since then it has been used widely by leather and book conservators and bookdbinders. Further work was carried out in 2001 comparing this product with other materials used as surface coating in the leather manufacturing industry. Supplied by the Leather Conservation Centre, Grosvenor Chambers, Grosvenor Centre, Union Street, NN1 2EW, UK. https://www.leatherconservation.org/products/sc6000/"
bvc:d4bbd777-f95d-4ecd-b9a2-b991598b5e39,sheepskin,,,,"The skin of a sheep, with or without wool left on, prepared for any of various uses such as in garments, as leather or as parchment. The leather made from sheepskin is soft with little grain, and is not particularly durable."
bvc:d16838d3-5b7a-4440-bace-ce299b18b34b,size,,,,"Any of various glutinous materials used for filling the pores in surfaces, as of paper, textile, leather, or plaster."
bvc:1d984362-9583-4857-9ee4-3b65f83e667d,tanned leather,,,,Raw animal skins converted to leather from treatment with ingredients found in vegetable matter.
bvc:a5aa6db0-e90e-4c00-9de0-31134bb24543,tape,,,,"Narrow strips of closely woven cloth across the back of a book to which the sections are sewn. Distinguished from ""thongs (binding components)"" which are narrow strips of rawhide or processed animal skin that served the same purpose early in the development of flexible sewing, and ""cords (binding components)"" which are twisted strands of fibrous material that replaced thongs by the latter part of the 16th century."
bvc:e02e52b2-2dc0-4b12-b337-9c0aac0610b6,thread,,,,"Single filaments of fiber, groups of such filaments twisted tightly together, or filamentous lengths formed by spinning and twisting short fibers into a continuous strand."
bvc:4fc15b38-9178-49f3-92e6-a9ff374ee752,unbleached beeswax,,,,"Untreated natural beeswax, which is made by bees as a by-product of honey production. For beeswax treated to remove color, use ""bleached beeswax."""
bvc:4b7cfe9d-7ea1-4186-a46f-4fabe3bddc5d,water,,,,"A liquid made up of molecules of hydrogen and oxygen (HO2). When pure, it is colorless, tasteless, and odorless. It exists in gaseous, liquid, and solid forms; it is liquid at room temperature. It is the liquid of which seas, lakes, and rivers are composed, and which falls as rain. Water is one of the most plentiful and essential of compounds. It is vital to life, participating in virtually every process that occurs in plants and animals. One of its most important properties is its ability to dissolve many other substances. The versatility of water as a solvent is essential to living organisms. The term ""water"" is typically used to refer to the liquid form of this compound; for the solid or gaseous forms, use ""ice"" or ""water vapor."""
bvc:3b45b7ea-383a-4c81-a503-2bb082e924bd,wheat flour paste,,,,Adhesive made from strong bread flour and water. Primarily used at the Bodleian when covering a binding as it was thought to have more suitable handling properties than wheat starch paste.
bvc:9733704a-c855-4d49-9af5-e47856a56e45,wheat starch paste,,,,"Adhesive made from flour containing 70% starch and 12% gluten. It is clear, and reversible with water."
